gvkey,iid,cik,first_date,last_date
065464,01,1037599,1997-11-10,2008-11-14
152149,01,1179929,2002-12-30,2025-07-24
008543,01,764180,1994-03-16,2025-04-29
001773,90W,7536,1994-03-30,2025-05-01
065893,01,1043914,1997-11-24,2010-08-11
009253,01,19584,2004-08-04,2023-10-27
164555,01,1084727,2005-08-08,2008-11-10
024978,01,837465,1996-05-15,2025-08-06
148909,01,1133798,2001-05-18,2020-11-09
008549,01C,1163165,2002-11-14,2025-08-07
156383,04,1039828,1999-08-11,2025-08-13
008549,90W,1163165,2002-11-14,2025-08-07
010345,01,96412,1995-05-16,2011-05-06
009818,90C,313838,1996-09-25,2025-08-07
179598,01,744218,2008-01-10,2025-08-07
014855,01,821113,2001-07-25,2005-05-16
020488,01C,903571,1996-05-15,2021-12-09
148932,01,1165880,2002-05-30,2015-05-04
063531,01,65770,1996-08-28,2025-08-08
005860,01,216228,1994-03-25,2025-07-31
117161,02,1070154,1999-02-11,2022-01-19
061325,01W,893949,1996-05-10,2025-08-05
152809,01,1191857,2003-01-28,2013-07-26
155735,02,1161963,2003-08-15,2008-02-26
178862,05,1409493,2008-02-06,2025-08-06
065556,11,1043219,1997-11-10,2025-07-23
065556,01,1043219,1997-11-10,2025-07-23
165927,91W,1342874,2006-01-11,2025-04-29
009818,03W,313838,1996-09-25,2025-08-07
206703,04W,1015111,2002-11-07,2008-04-23
179905,01,895421,1996-05-15,2025-08-04
162075,17,895421,1996-05-15,2025-08-04
007267,41,65100,1994-03-30,2013-08-02
180619,01,65100,1994-03-30,2013-08-02
216233,01,895421,1996-05-15,2025-08-04
012124,57,895421,1996-05-15,2025-08-04
216334,01,895421,1996-05-15,2025-08-04
182542,01,895421,1996-05-15,2025-08-04
216317,01,65100,1994-03-30,2013-08-02
179718,01,65100,1994-03-30,2013-08-02
153650,24,895421,1996-05-15,2025-08-04
153650,22,895421,1996-05-15,2025-08-04
178725,01,895421,1996-05-15,2025-08-04
180947,01,65100,1994-03-30,2013-08-02
179377,01,65100,1994-03-30,2013-08-02
179985,01,65100,1994-03-30,2013-08-02
007267,21,65100,1994-03-30,2013-08-02
179322,01,895421,1996-05-15,2025-08-04
007267,44,65100,1994-03-30,2013-08-02
141197,01,1100412,2000-09-15,2019-05-07
181931,01,1441236,2008-08-01,2025-04-29
002620,01,1011659,1996-05-15,2021-08-06
066586,01,1050377,1997-11-26,2025-04-30
066588,01,924717,1998-02-05,2025-08-08
105670,01,1049782,1997-11-18,2025-08-07
110179,01,740260,1998-03-12,2025-07-31
009778,01,91440,1994-03-18,2025-07-17
147305,03,1158463,2002-04-12,2025-04-29
151630,01,1159036,2001-09-21,2025-08-05
146500,01,1159281,2001-09-21,2022-11-02
144009,01,1140536,2001-05-31,2025-08-01
028320,02,1402057,2010-10-28,2025-08-06
015364,03,1091748,2007-11-06,2025-08-07
296697,90,1520504,2013-04-05,2025-04-30
008530,11W,78003,1994-03-25,2025-08-05
296697,01W,1520504,2013-04-05,2025-04-30
146352,03W,1161611,2003-06-23,2013-04-26
003505,01,24545,1994-03-28,2025-08-05
005959,05W,1160497,2002-03-13,2009-05-08
014538,92W,818686,2002-11-12,2025-05-07
019789,01,1302350,2015-05-05,2021-11-12
144870,01,1082822,2001-02-05,2011-11-14
178557,01,1409136,2007-08-14,2010-04-19
031013,01,54424,1999-07-12,2013-06-05
186096,01,1488934,2010-05-13,2019-05-17
183332,01,1433818,2008-05-12,2014-01-21
016054,01,1506814,2010-12-23,2024-03-29
035056,04W,1167379,2002-02-22,2025-08-19
019658,01,740942,1995-09-07,2011-11-09
005327,01,26820,1995-05-05,2011-04-14
004162,03,727008,1995-04-07,2008-01-10
023848,02W,876842,2002-07-01,2003-07-24
009613,01,1052045,1998-03-27,2014-05-02
023224,01,866706,1996-05-09,2025-08-11
022555,01,850027,1996-03-07,2025-08-12
066399,01,1049549,1998-07-15,2013-11-04
145767,01,1159039,2002-03-08,2018-09-04
148470,01,1171759,2002-07-19,2025-08-14
264397,01,1277856,2004-03-10,2016-04-28
129466,01,1098972,1999-11-30,2025-08-11
010498,01,97472,1994-01-13,2014-04-04
122211,01,1077688,1999-02-03,2025-06-13
015331,01,840883,1995-05-15,2014-11-10
150837,01W,1171486,2003-03-31,2025-08-06
141076,01W,1126659,2001-04-02,2005-08-02
024157,01W,840489,1996-10-29,2025-04-28
011944,04,878726,1996-08-06,2022-11-22
003662,01,26324,1994-04-07,2025-08-07
112040,90,1062814,2002-06-28,2007-08-06
004737,04,36966,1994-03-08,2025-08-07
178081,02W,1099590,2007-05-11,2025-08-05
009061,11,83246,2000-03-30,2025-07-30
011217,07W,753762,2003-07-24,2007-06-21
166436,03,1358831,2006-05-12,2018-08-07
116209,01,1088034,1999-06-11,2025-08-06
029830,01W,1636023,2015-08-10,2018-08-03
181104,01,1124804,2008-07-21,2025-03-18
183860,01,1446159,2009-01-12,2025-08-13
063388,01,1013706,1996-05-14,2025-08-13
160856,01,1296484,2004-07-07,2025-04-14
185770,01,1503584,2010-10-20,2025-08-21
179216,05C,1406234,2007-07-31,2025-05-09
315318,01,1590714,2013-11-05,2025-04-24
183559,02,1434589,2008-05-13,2013-11-19
029830,01,1636023,2015-08-10,2018-08-03
151933,10W,1190723,2003-05-09,2025-04-01
179216,08,1406234,2007-07-31,2025-05-09
151933,01W,1190723,2003-05-09,2025-04-01
185453,01,1175535,2003-08-14,2025-08-01
133247,01C,1287121,2006-01-10,2016-11-28
133247,01,1287121,2006-01-10,2016-11-28
175594,01,1357594,2006-05-30,2010-02-19
105614,01C,1177440,2003-02-13,2012-05-29
001611,01W,731859,1994-03-31,2012-11-13
162361,01,1090967,2000-05-25,2014-08-14
244641,01,1337117,2005-09-01,2025-04-21
017024,01,1506983,2011-08-22,2025-08-14
122874,01W,1090159,2002-11-12,2019-05-30
106465,01,1177439,2003-01-30,2006-10-11
108712,01C,1102708,2003-03-07,2007-10-12
027112,04C,861987,2005-07-15,2005-10-18
166303,01,1337675,2006-03-15,2015-11-20
065808,01C,1057791,2002-12-31,2015-05-14
176021,02W,1365767,2006-10-31,2025-08-14
062222,01,1445109,2009-01-14,2023-11-20
152249,03,1179755,2002-12-20,2017-05-10
162111,01,1071157,2004-10-20,2009-01-14
180250,01,1417926,2007-11-13,2025-08-14
177949,01,1383154,2007-01-30,2016-11-14
162649,03,1272754,2004-06-14,2017-03-29
017823,01,1430174,2008-08-14,2016-11-14
020599,01,1568875,2013-06-10,2022-07-22
160657,01,1292898,2004-06-10,2007-05-15
066530,02,1033864,1997-06-16,2006-12-05
119414,01,1490906,2010-05-06,2025-08-08
031744,01,1484949,2010-04-30,2018-05-10
011099,01,717720,1995-07-31,2025-03-14
065406,01,1040130,2000-07-17,2025-02-10
116284,01,1080360,2000-06-06,2012-05-10
144101,01,1083706,2000-05-22,2019-11-14
212438,01W,1004623,2004-07-13,2006-11-14
002411,90,756620,2002-11-07,2020-07-31
004241,01W,31978,1996-11-05,2020-05-08
024662,01,878725,1996-05-14,2006-11-06
002411,05W,756620,2002-11-07,2020-07-31
013294,02W,702162,2003-06-17,2020-02-14
011754,01,1175108,2002-10-25,2013-03-27
015444,90W,849395,2003-03-05,2025-08-06
032886,01W,838877,2002-10-30,2010-08-06
100572,90,938323,2000-08-10,2025-03-14
015929,02W,1160106,2003-02-14,2025-05-01
002411,01,756620,2002-11-07,2020-07-31
010846,07W,110390,2002-03-28,2020-03-09
015509,07W,1089113,2003-03-03,2023-02-21
010846,12W,110390,2002-03-28,2020-03-09
182926,01,70858,1994-03-30,2025-07-16
007647,52,70858,1994-03-30,2025-07-16
016924,01,799166,1995-08-14,2008-08-08
126322,01,1093885,1999-08-27,2010-05-07
011313,01,105016,1995-05-12,2025-08-08
008760,01,773135,1995-06-16,2003-09-22
002246,01,355007,1995-07-17,2005-10-14
023195,01,866273,1996-01-12,2025-05-08
119813,01,1106980,2000-08-14,2009-03-30
027199,01,894627,1996-05-15,2025-08-11
138129,01,1056421,2000-05-03,2006-11-07
028034,03W,896159,1996-05-15,2025-07-22
008864,01,720500,1995-05-15,2025-08-06
009367,01,812482,1995-01-13,2011-02-18
005862,01,52827,1994-03-25,2020-10-28
010984,01,101830,1994-03-15,2020-01-27
063385,01,893160,1996-05-24,2007-10-23
187117,01,276641,1994-03-30,2004-05-17
132538,01W,1102957,2000-03-06,2003-11-04
210216,05W,1046126,2002-10-03,2006-12-22
124996,01W,1095409,2003-02-04,2007-11-15
024466,01,933141,1996-05-15,2020-05-08
028034,90W,896159,1996-05-15,2025-07-22
020779,91W,858877,1995-03-13,2025-05-20
029099,02,910606,1996-05-08,2020-02-13
029099,05,910606,1996-05-08,2020-02-13
011861,05,714310,1994-05-16,2025-08-07
160991,03,1297996,2004-08-02,2025-04-24
023667,01W,869425,1999-04-12,2017-05-10
023667,05W,869425,1999-04-12,2017-05-10
019625,91,866213,2002-12-16,2012-04-26
160329,93W,1288776,2004-04-29,2015-10-29
137435,96W,1110646,2002-11-06,2025-04-15
019625,03W,866213,2002-12-16,2012-04-26
137435,01W,1110646,2002-11-06,2025-04-15
004439,90W,717826,2003-03-28,2015-10-23
160991,09,1297996,2004-08-02,2025-04-24
160329,03W,1288776,2004-04-29,2015-10-29
023466,01,1228862,2004-02-19,2005-08-05
152409,01,1095861,2000-03-30,2006-11-03
118795,01,1060990,1999-03-31,2016-03-14
160504,01,1137399,2004-05-19,2008-11-07
154056,01,1183186,2003-05-09,2013-05-03
146017,01,1144215,2001-11-09,2025-06-26
007154,01,63908,1994-03-29,2025-08-06
007936,01,72444,1995-05-12,2012-11-08
005792,01,1093082,1999-09-21,2022-08-05
101317,02,845982,2002-04-26,2025-03-10
112624,01,1062478,1998-07-20,2014-11-06
106853,01,1041550,1997-11-24,2019-05-09
024708,01,879585,1996-05-14,2025-08-11
017534,01,736772,1995-05-15,2025-08-07
002596,90W,16058,1994-09-26,2025-08-07
143909,03,1211583,2004-09-17,2025-08-14
024287,01W,874501,1996-05-15,2025-08-07
147398,04,1166663,2002-12-24,2025-04-11
126174,01,930667,2001-04-30,2025-05-05
063959,01,1018332,1996-08-22,2011-05-10
023898,01,868725,1996-05-14,2017-11-09
102617,90,894010,1996-06-28,2009-02-17
157217,01,1262200,2004-02-09,2013-01-07
160908,01,1260465,2004-03-29,2007-04-02
028256,01,868809,1996-05-14,2010-05-06
011687,03,109380,1994-03-29,2025-08-07
063758,01,1018833,1996-11-15,2009-11-05
062555,01,1018693,1996-08-30,2006-03-22
014163,01,1056087,1998-03-30,2020-08-17
006104,04W,51434,1994-03-31,2025-08-07
065521,01,1111559,2001-03-30,2022-07-05
102696,04W,1032975,1997-06-30,2025-05-23
027786,90W,895126,1996-05-15,2025-04-29
222643,90,1066123,1998-09-18,2006-02-27
004029,08,715957,1995-03-08,2025-08-01
011687,02,109380,1994-03-29,2025-08-07
102696,02,1032975,1997-06-30,2025-05-23
101718,91,1089642,2002-10-25,2007-04-25
007114,05W,63271,1997-08-11,2016-04-28
011687,12,109380,1994-03-29,2025-08-07
062897,01,1008654,1996-05-30,2024-03-29
140916,01,1116616,2000-06-26,2006-11-14
012942,01,707511,1995-11-14,2023-05-15
119273,01,1060801,1999-03-30,2008-03-31
065831,01,1043509,1997-08-29,2025-07-24
065374,01,798528,1997-10-20,2025-08-19
017030,01,818969,1995-08-08,2009-05-11
066105,01,1098016,2000-04-14,2009-03-30
163975,01,1178336,2005-04-28,2012-03-05
029968,01,918160,1996-07-29,2020-02-20
010801,01,884614,1996-05-14,2025-08-07
158118,01,1172324,2003-01-29,2007-05-22
154254,01,1210677,2003-08-13,2025-08-07
007471,02W,67099,2001-12-06,2011-02-02
027760,01,1078207,1999-05-06,2024-08-06
177405,01C,1376610,2006-10-30,2015-08-07
164534,03,1332639,2005-07-21,2019-11-18
254338,03W,1191255,2003-06-20,2021-08-10
017452,07W,1048515,2003-01-03,2007-04-02
037391,01,1332639,2005-07-21,2019-11-18
252940,93W,67088,2003-03-03,2025-07-07
063186,07W,1015820,2002-04-02,2025-08-21
017452,04W,1048515,2003-01-03,2007-04-02
222648,94W,1066119,1998-09-18,2024-05-09
039952,01,1145255,2001-08-06,2025-08-06
154595,02,1364856,2006-07-25,2016-05-10
132518,01,1100969,1999-12-21,2013-11-08
010507,01,1023291,2000-03-20,2016-11-01
124315,02,1256536,2003-10-29,2007-05-10
035045,01,1259429,2004-03-12,2025-08-12
164255,02,1316898,2005-04-06,2018-08-13
163781,01,1315054,2005-04-13,2008-08-14
119217,01,1079023,1999-02-12,2011-07-28
008213,01,75252,1994-03-09,2025-08-11
031488,01,854701,1996-05-15,2015-07-31
106112,01,800166,2003-12-22,2025-02-19
154605,01,1174940,2003-08-13,2025-08-08
026034,01,1108205,2000-11-14,2025-08-05
259073,01W,1301357,2005-12-20,2009-04-09
065662,93W,1117795,2000-10-04,2022-08-12
015319,12W,847838,2002-11-13,2010-11-12
176260,01W,1381640,2006-12-01,2025-03-21
015319,04W,847838,2002-11-13,2010-11-12
015319,01,847838,2002-11-13,2010-11-12
013988,10,316709,1994-03-30,2025-08-08
030990,15,927628,1996-11-14,2025-07-22
101204,17W,1121404,2002-06-25,2025-07-31
101204,02W,1121404,2002-06-25,2025-07-31
145308,01,105319,2000-03-20,2025-08-11
013782,01,819220,1995-02-15,2019-05-28
157413,95W,1269238,2003-11-13,2025-04-11
164258,01,1294649,2005-08-22,2013-07-23
013311,01,28452,1995-05-12,2008-08-19
178800,01,1282393,2007-08-20,2010-02-16
028919,01,909281,1996-05-10,2017-05-03
178568,01,1396546,2007-05-01,2009-11-06
178906,02,1408348,2007-08-03,2009-11-16
011636,01,108772,1995-05-15,2019-05-02
157413,94W,1269238,2003-11-13,2025-04-11
003171,01,356830,1995-04-11,2009-03-25
178814,01,1403256,2007-07-02,2023-11-08
001920,01,8868,1994-03-25,2023-05-15
009846,07W,827052,1994-03-21,2014-07-31
174169,01W,1282648,2006-03-09,2025-08-14
012886,04W,1308161,2004-12-23,2019-02-06
176096,01,1405041,2008-03-31,2015-05-15
024405,01,877212,1996-05-14,2025-08-05
114484,04,1065049,1998-11-30,2014-03-06
008336,01,76149,1995-05-23,2019-08-19
177943,01,1393883,2007-04-04,2025-08-06
007682,02,704532,1995-05-12,2019-07-31
176261,90W,1382158,2006-12-06,2016-04-19
118445,01,1042185,1998-09-29,2009-05-08
028930,01W,1048286,1998-02-13,2025-08-05
004674,08,1281761,2004-07-16,2025-08-05
007065,06W,62709,1994-05-13,2025-07-17
023367,01,1209028,2003-05-07,2023-11-14
008457,04,77281,1994-11-29,2023-11-14
002369,22,1001085,2001-11-29,2025-05-08
002369,01C,1001085,2001-11-29,2025-05-08
002369,32C,1001085,2001-11-29,2025-05-08
002369,13C,1001085,2001-11-29,2025-05-08
011509,01,350077,1995-02-07,2013-08-29
165934,01,772320,2005-10-26,2022-03-30
182827,01,1460801,2009-04-03,2015-08-19
009125,02,355948,1994-01-14,2025-08-04
141158,90,1128173,2002-11-25,2017-07-10
065365,01,1000045,1996-06-26,2025-08-14
001468,01,5133,1994-01-13,2017-01-06
015724,90,1127508,2002-06-25,2009-05-14
013510,14,783280,1994-05-12,2012-05-04
178801,03,1406982,2007-12-24,2009-10-13
119133,01,95047,1999-04-02,2016-04-01
012559,01,1340786,2006-11-09,2016-05-09
183555,01,1471038,2009-09-03,2011-03-11
001633,01,6284,1994-03-11,2018-06-06
014737,01,801961,1995-07-10,2025-06-25
014624,01,800240,1994-03-25,2025-08-06
183247,01W,1447051,2008-11-14,2025-03-31
183942,01,1477294,2009-11-25,2025-05-08
066688,04,1050112,1998-05-14,2009-11-09
241637,12W,1140467,2009-09-14,2016-05-04
241637,07W,1140467,2009-09-14,2016-05-04
015633,46C,1000275,2002-08-23,2025-05-29
015633,01,1000275,2002-08-23,2025-05-29
062337,01C,1203464,2002-12-11,2025-05-06
184571,01,1486800,2010-03-24,2016-08-05
179534,90W,1403161,2007-06-22,2025-04-30
185783,03W,1499543,2010-10-20,2025-08-28
010877,01,798949,1995-03-23,2023-05-11
061000,01,1487918,2010-04-29,2025-08-01
148313,01,922863,1996-04-29,2015-08-07
160549,01,1316631,2005-08-11,2013-05-06
011896,01,702325,1995-05-10,2021-10-27
009465,02W,87347,1996-05-15,2025-07-24
179534,94W,1403161,2007-06-22,2025-04-30
005959,05W,1466258,2009-08-06,2025-04-30
209410,92,1116134,2001-10-02,2014-02-12
065710,05,1045450,1998-03-31,2025-07-31
011856,01,92230,1994-03-31,2025-07-18
061406,01,913144,1996-05-14,2025-07-24
013994,07C,49279,2003-04-24,2018-04-26
065710,06,1045450,1998-03-31,2025-07-31
061406,08,913144,1996-05-14,2025-07-24
006831,01,16099,1994-01-12,2022-04-21
014225,01,815556,1995-03-20,2025-07-17
130200,01,1096142,1999-10-07,2014-11-14
029921,01,917523,1996-05-14,2018-08-13
004093,20,1326160,2006-08-09,2025-08-05
002019,01,1390777,2007-07-02,2025-08-01
025792,09C,1127248,2011-02-23,2021-02-17
187721,01,1522327,2011-06-10,2019-11-08
163627,01,1320947,2005-03-25,2015-12-09
023046,01,1379785,2007-03-29,2025-08-07
062686,01,1009672,1996-06-03,2020-05-15
101352,90,886125,2002-03-29,2016-04-28
147898,01,1168197,2002-08-29,2014-11-12
187720,01,1105533,2011-07-29,2018-11-19
187575,01,1524025,2011-07-01,2025-06-05
185608,01,1345801,2010-07-21,2016-11-08
002061,01,749872,1995-03-30,2014-05-07
016245,01W,1378946,2006-11-02,2022-03-01
113140,01,1091735,1999-12-15,2014-02-26
162892,01W,1226616,2004-10-01,2025-08-14
190455,01,1528396,2011-09-02,2025-06-04
007733,01,70145,1994-02-14,2025-05-01
187740,01W,1493594,2011-08-01,2025-08-07
005480,01,800459,1994-02-11,2017-01-26
025714,02W,1263043,2003-09-15,2025-08-14
065967,02,895930,1997-05-21,2016-11-02
137066,03W,1113866,2003-04-30,2021-04-22
006730,01W,59478,1994-03-25,2025-08-07
183603,06,1467076,2009-11-12,2016-11-09
183603,02,1467076,2009-11-12,2016-11-09
008007,22,72971,1994-03-08,2025-08-05
266160,01,1367859,2006-08-10,2025-08-07
190580,01,1461993,2011-10-12,2017-11-02
184603,01,1305294,2010-04-01,2016-07-28
025574,01,888137,1996-08-29,2017-09-01
016681,02,921768,1996-05-14,2016-11-08
186045,01,1369786,2010-12-06,2016-08-05
002337,01C,1393066,2007-11-09,2022-11-03
012689,01,795266,1995-02-28,2025-07-10
022260,04,860730,1994-03-31,2025-08-04
133346,05,1101169,2000-01-10,2015-05-06
015803,01,827809,2002-11-13,2019-05-07
186671,02,1514281,2011-08-12,2025-08-05
223098,90,1135951,2003-01-28,2025-07-23
003105,10,1400891,2008-11-10,2025-08-11
170617,01W,1326801,2012-02-01,2025-05-01
143357,08W,1467373,2009-10-19,2025-06-20
015580,01,927971,2003-01-24,2023-08-29
015580,21C,927971,2003-01-24,2023-08-29
157354,01,1257640,2003-08-08,2025-08-06
063527,01,861878,1996-06-11,2024-11-01
028762,01,877422,1996-08-06,2025-08-14
014698,01,30125,1996-01-24,2024-11-18
183324,02,1464423,2009-11-06,2025-07-22
025095,01W,883975,1996-08-14,2016-11-03
004340,01,350917,1995-05-12,2015-05-04
062710,01,914537,1996-06-12,2012-11-14
064690,02W,1034670,1997-08-11,2025-07-18
009508,01,825542,1994-02-15,2025-08-06
029264,02,912263,1996-06-17,2012-06-07
010016,07,93556,1994-03-31,2025-04-30
155394,02,1065696,2003-07-28,2025-07-24
064690,01,1034670,1997-08-11,2025-07-18
136684,07C,1533232,2012-04-30,2025-08-01
008463,02W,1548223,2012-05-08,2012-08-03
063987,07W,1468091,2010-02-12,2025-08-22
013041,02,18349,1995-05-12,2025-08-05
136684,06C,1533232,2012-04-30,2025-08-01
042983,01,1321741,2005-11-09,2025-08-12
125239,90,1094324,1999-10-04,2025-06-09
061067,91W,1071371,2003-03-03,2025-05-16
029274,01,1041577,1997-11-14,2014-03-07
007526,03W,353569,1995-08-14,2022-05-05
006386,01,55242,1994-02-11,2025-08-12
064891,01,1037038,1997-06-12,2025-08-07
066394,01,1054508,1998-03-30,2013-11-07
005125,01,40987,1994-03-24,2025-07-22
012294,01W,1552000,2012-07-02,2025-08-05
104598,91W,889132,2003-05-06,2025-08-29
011440,01W,106455,1994-04-15,2018-11-01
027780,22,894315,1996-05-15,2025-08-05
015363,05,49196,1995-03-01,2025-07-18
027780,23,894315,1996-05-15,2025-08-05
162146,01,1124524,2005-12-19,2025-08-12
004699,07,36270,1994-03-18,2025-08-04
001447,90W,4962,1995-11-14,2025-07-18
170612,01,1537058,2012-08-13,2021-11-05
122015,01,921847,1999-05-21,2015-08-07
187812,01,1520006,2011-08-12,2025-07-25
064061,01,1023313,1996-09-26,2025-08-05
004699,06,36270,1994-03-18,2025-08-04
166385,90W,1347557,2006-01-23,2025-04-24
001447,01,4962,1995-11-14,2025-07-18
164532,05W,1329099,2005-07-12,2025-08-20
212969,01W,1347426,2006-01-06,2025-08-27
166385,01W,1347557,2006-01-23,2025-04-24
164532,94W,1329099,2005-07-12,2025-08-20
141001,01W,1124827,2000-10-10,2015-12-10
018009,01,1401708,2012-11-05,2023-11-06
009551,02,317788,2000-03-24,2025-08-05
018171,01,1574596,2013-04-19,2021-07-29
028216,02,898174,1996-05-13,2025-08-01
018556,01,1364954,2013-05-06,2025-08-08
066927,01,1582616,2013-07-30,2015-05-11
150306,03,1077428,2000-08-11,2025-07-17
019084,01,1574085,2013-06-17,2025-08-11
015181,93W,842180,2003-05-02,2025-07-31
015181,90,842180,2003-05-02,2025-07-31
017639,10,1562401,2013-06-04,2017-11-03
017639,01,1562401,2013-06-04,2017-11-03
019418,01,1454189,2013-12-20,2015-03-16
018838,01,1348334,2013-07-29,2018-01-09
019274,01,1294133,2013-10-16,2025-08-08
029791,01,918386,1996-06-17,2016-08-08
164364,01,1594012,2013-12-20,2022-03-01
113339,01,898171,1996-07-25,2025-08-05
063800,03,1595262,2014-01-02,2016-07-28
026540,01,1042046,1998-03-27,2025-08-07
010121,03,1593538,2013-12-06,2025-04-30
061129,03,930236,1996-05-13,2025-08-08
019661,05W,1094517,2002-12-24,2025-08-07
012081,02,1495240,2010-08-06,2025-08-07
010121,03W,1593538,2013-12-06,2025-04-30
061979,01,1003226,1999-07-01,2014-08-14
020116,01,1590955,2013-12-09,2025-08-07
018573,01,1577368,2013-08-16,2021-08-05
012257,01,1245104,2012-07-02,2016-05-12
145186,02,1574532,2013-05-24,2016-11-01
190957,02,1532930,2013-08-14,2017-02-13
018573,04,1577368,2013-08-16,2021-08-05
021825,11,759944,2014-05-12,2025-08-04
021635,03W,1608390,2014-05-23,2024-11-14
021999,01,1211759,2014-08-29,2018-04-02
185921,01,1162112,2010-10-01,2021-03-15
151617,01,1196875,2005-06-06,2018-11-27
151613,01,1196871,2005-06-06,2018-11-27
021020,01,1501756,2014-05-30,2025-08-12
146887,01,1162030,2002-07-11,2015-07-01
020742,01,1374690,2014-01-31,2020-05-07
186893,01,1504619,2011-08-04,2025-08-11
022035,01,1595097,2014-07-02,2025-08-05
272872,90,1421876,2015-02-06,2025-07-24
151614,01,1196876,2005-06-06,2018-11-27
023098,01,1469443,2014-11-12,2025-08-14
025365,02W,1163560,2002-10-30,2023-05-16
272872,03W,1421876,2015-02-06,2025-07-24
272872,04W,1421876,2015-02-06,2025-07-24
114628,01,886982,1998-08-24,2025-08-01
016582,02W,855931,1996-05-14,2017-10-31
012384,02W,1306965,2005-07-20,2025-03-25
028853,01,1645494,2016-02-29,2019-03-01
183640,06,1418819,2009-11-16,2025-07-24
012384,11W,1306965,2005-07-20,2025-03-25
004723,90W,36104,2001-03-16,2025-08-07
012384,05W,1306965,2005-07-20,2025-03-25
